Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm20,20,B,Blue1A,A,frc7177,FALSE,35,0,0,0,0,1,5,7,0,0,9,0,18,9,18,18,5,1,10,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,7177.20,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.63,0.00,-2.63,18.42
2024isde1,qm,2024isde1_qm20,20,R,Red1S,S,frc2230,FALSE,29,0,0,0,0,1,5,9,4,2,1,10,2,3,12,16,0,0,8,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,2230.20,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.75,0.00,-5.75,12.54
2024isde1,qm,2024isde1_qm21,21,B,Blue3S,S,frc1577,FALSE,37,0,0,2,0,2,10,14,1,0,10,0,20,10,20,21,0,0,13,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1577.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.79,0.00,-7.79,25.00
2024isde1,qm,2024isde1_qm21,21,R,Red3A,A,frc3211,FALSE,55,1,0,0,0,2,10,12,8,4,4,20,8,8,28,36,0,0,18,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,3211.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.77,0.00,-3.77,16.62
2024isde1,qm,2024isde1_qm21,21,B,Blue2C,C,frc4338,FALSE,37,0,0,2,0,2,10,14,1,0,10,0,20,10,20,21,0,0,13,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,4338.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.67,0.00,-0.67,25.00
2024isde1,qm,2024isde1_qm21,21,R,Red2C,C,frc5951,FALSE,55,1,0,0,0,2,10,12,8,4,4,20,8,8,28,36,0,0,18,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,5951.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.85,0.00,-8.85,16.62
2024isde1,qm,2024isde1_qm21,21,B,Blue1A,A,frc3065,FALSE,37,0,0,2,0,2,10,14,1,0,10,0,20,10,20,21,0,0,13,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,3065.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.16,0.00,-8.16,25.00
2024isde1,qm,2024isde1_qm21,21,R,Red1S,S,frc5715,FALSE,55,1,0,0,0,2,10,12,8,4,4,20,8,8,28,36,0,0,18,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,4,5715.21,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,12.38,0.00,-12.38,16.62
2024isde1,qm,2024isde1_qm22,22,B,Blue3S,S,frc7067,FALSE,30,0,0,5,0,1,5,7,1,0,4,0,8,4,8,9,10,2,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,7067.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.50,0.00,-0.50,33.50
2024isde1,qm,2024isde1_qm22,22,R,Red3A,A,frc5135,TRUE,76,1,0,0,0,5,25,29,3,2,10,10,20,12,30,33,5,1,20,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,5135.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.00,0.00,-2.00,8.16
2024isde1,qm,2024isde1_qm22,22,B,Blue2C,C,frc4320,FALSE,30,0,0,5,0,1,5,7,1,0,4,0,8,4,8,9,10,2,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,4320.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,6.08,0.00,-6.08,33.50
2024isde1,qm,2024isde1_qm22,22,R,Red2C,C,frc1690,TRUE,76,1,0,0,0,5,25,29,3,2,10,10,20,12,30,33,5,1,20,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1690.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,21.63,0.00,-21.63,8.16
2024isde1,qm,2024isde1_qm22,22,B,Blue1A,A,frc1580,FALSE,30,0,0,5,0,1,5,7,1,0,4,0,8,4,8,9,10,2,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1580.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.58,0.00,-1.58,33.50
2024isde1,qm,2024isde1_qm22,22,R,Red1S,S,frc3316,TRUE,76,1,0,0,0,5,25,29,3,2,10,10,20,12,30,33,5,1,20,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,3316.22,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.87,0.00,-9.87,8.16
2024isde1,qm,2024isde1_qm23,23,B,Blue1A,A,frc5654,TRUE,51,1,0,0,0,4,20,22,4,1,6,5,12,7,17,21,0,0,15,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,5654.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,10.67,0.00,-10.67,27.58
2024isde1,qm,2024isde1_qm23,23,R,Red1S,S,frc8175,TRUE,43,1,0,5,0,1,5,9,7,4,3,20,6,7,26,33,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,8175.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.00,0.00,-3.00,30.67
2024isde1,qm,2024isde1_qm23,23,B,Blue2C,C,frc6738,TRUE,51,1,0,0,0,4,20,22,4,1,6,5,12,7,17,21,0,0,15,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,6738.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,11.67,0.00,-11.67,27.58
2024isde1,qm,2024isde1_qm23,23,R,Red2C,C,frc5990,TRUE,43,1,0,5,0,1,5,9,7,4,3,20,6,7,26,33,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,5990.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.60,0.00,-9.60,30.67
2024isde1,qm,2024isde1_qm23,23,B,Blue3S,S,frc1574,TRUE,51,1,0,0,0,4,20,22,4,1,6,5,12,7,17,21,0,0,15,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1574.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.33,0.00,-8.33,27.58
2024isde1,qm,2024isde1_qm23,23,R,Red3A,A,frc6740,TRUE,43,1,0,5,0,1,5,9,7,4,3,20,6,7,26,33,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,6740.23,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,14.98,0.00,-14.98,30.67
2024isde1,qm,2024isde1_qm24,24,B,Blue1A,A,frc6230,FALSE,8,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,6230.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,23.13
2024isde1,qm,2024isde1_qm24,24,R,Red1S,S,frc1576,FALSE,53,0,0,2,0,3,15,17,2,1,8,5,16,9,21,23,0,0,14,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1576.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.75,0.00,-5.75,10.31
2024isde1,qm,2024isde1_qm24,24,B,Blue3S,S,frc3211,FALSE,8,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,3211.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.77,0.00,-3.77,23.13
2024isde1,qm,2024isde1_qm24,24,R,Red3A,A,frc5715,FALSE,53,0,0,2,0,3,15,17,2,1,8,5,16,9,21,23,0,0,14,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,5715.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,12.38,0.00,-12.38,10.31
2024isde1,qm,2024isde1_qm24,24,B,Blue2C,C,frc9740,FALSE,8,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,9740.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.54,0.00,-5.54,23.13
2024isde1,qm,2024isde1_qm24,24,R,Red2C,C,frc9738,FALSE,53,0,0,2,0,3,15,17,2,1,8,5,16,9,21,23,0,0,14,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,9738.24,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.00,0.00,-5.00,10.31
2024isde1,qm,2024isde1_qm25,25,B,Blue2C,C,frc2679,FALSE,36,0,0,0,0,1,5,11,0,0,7,0,14,7,14,14,0,0,8,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,2679.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.75,0.00,-0.75,6.98
2024isde1,qm,2024isde1_qm25,25,R,Red2C,C,frc3083,FALSE,19,0,0,2,0,1,5,7,0,0,4,0,8,4,8,8,0,0,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,3083.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.31,0.00,-5.31,27.50
2024isde1,qm,2024isde1_qm25,25,B,Blue1A,A,frc2230,FALSE,36,0,0,0,0,1,5,11,0,0,7,0,14,7,14,14,0,0,8,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,2230.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.75,0.00,-5.75,6.98
2024isde1,qm,2024isde1_qm25,25,R,Red1S,S,frc4338,FALSE,19,0,0,2,0,1,5,7,0,0,4,0,8,4,8,8,0,0,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,4338.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.67,0.00,-0.67,27.50
2024isde1,qm,2024isde1_qm25,25,B,Blue3S,S,frc1942,FALSE,36,0,0,0,0,1,5,11,0,0,7,0,14,7,14,14,0,0,8,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,1942.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,21.00,0.00,-21.00,6.98
2024isde1,qm,2024isde1_qm25,25,R,Red3A,A,frc9303,FALSE,19,0,0,2,0,1,5,7,0,0,4,0,8,4,8,8,0,0,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,9303.25,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,27.50
2024isde1,qm,2024isde1_qm26,26,B,Blue3S,S,frc4320,TRUE,32,0,0,2,0,3,15,17,5,1,2,5,4,3,9,14,0,0,11,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,4320.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,6.08,0.00,-6.08,28.58
2024isde1,qm,2024isde1_qm26,26,R,Red3A,A,frc3065,TRUE,42,0,0,0,0,2,10,12,6,3,3,15,6,6,21,27,0,0,14,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,3065.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.16,0.00,-8.16,14.91
2024isde1,qm,2024isde1_qm26,26,B,Blue2C,C,frc4319,TRUE,32,0,0,2,0,3,15,17,5,1,2,5,4,3,9,14,0,0,11,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,4319.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,28.58
2024isde1,qm,2024isde1_qm26,26,R,Red2C,C,frc7177,TRUE,42,0,0,0,0,2,10,12,6,3,3,15,6,6,21,27,0,0,14,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,7177.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.63,0.00,-2.63,14.91
2024isde1,qm,2024isde1_qm26,26,B,Blue1A,A,frc2630,TRUE,32,0,0,2,0,3,15,17,5,1,2,5,4,3,9,14,0,0,11,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,2630.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.83,0.00,-7.83,28.58
2024isde1,qm,2024isde1_qm26,26,R,Red1S,S,frc3339,TRUE,42,0,0,0,0,2,10,12,6,3,3,15,6,6,21,27,0,0,14,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,5,3339.26,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,17.80,0.00,-17.80,14.91
2024isde1,qm,2024isde1_qm27,27,B,Blue3S,S,frc6230,FALSE,12,0,0,10,0,0,0,2,1,0,4,0,8,4,8,9,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,6230.27,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,34.67
2024isde1,qm,2024isde1_qm27,27,R,Red3A,A,frc6738,TRUE,60,1,0,0,1,1,7,9,2,2,14,10,28,16,38,40,0,0,20,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,6738.27,0,0.00%,100.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,11.67,0.00,-11.67,9.79
2024isde1,qm,2024isde1_qm27,27,B,Blue1A,A,frc1577,FALSE,12,0,0,10,0,0,0,2,1,0,4,0,8,4,8,9,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,1577.27,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.79,0.00,-7.79,34.67
2024isde1,qm,2024isde1_qm27,27,R,Red1S,S,frc5135,TRUE,60,1,0,0,1,1,7,9,2,2,14,10,28,16,38,40,0,0,20,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,5135.27,0,0.00%,100.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.00,0.00,-2.00,9.79
2024isde1,qm,2024isde1_qm27,27,B,Blue2C,C,frc9303,FALSE,12,0,0,10,0,0,0,2,1,0,4,0,8,4,8,9,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,9303.27,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,34.67
